status,loan_amnt,term,annual_inc,dti,payment_inc_ratio,revol_bal,revol_util,home_ownership,grade,outcome,emp_length,emp_len_,borrower_score
Charged Off,14300,f,52000,25.11,10.63430,33188,90.90,MORTGAGE,5.20,default,9,t,0.45
Charged Off,9600,f,45000,5.68,9.09787,5131,87.00,RENT,3.40,default,6,t,0.35
Charged Off,10000,f,30000,4.76,13.57240,2227,31.80,MORTGAGE,4.20,default,4,t,0.50
Charged Off,35000,f,90000,17.49,16.70080,48458,28.20,MORTGAGE,3.60,default,3,t,0.45
Charged Off,1500,f,48000,8.97,1.32400,8794,85.40,OWN,3.20,default,1,t,0.50
Charged Off,4000,f,70000,14.97,2.57966,4609,16.90,MORTGAGE,1.20,default,8,t,0.25
Charged Off,3000,f,22800,14.26,5.01368,2105,5.70,MORTGAGE,7.00,default,3,t,0.50
Charged Off,9400,f,33000,8.91,10.85420,4774,62.80,RENT,7.00,default,7,t,0.50
Charged Off,15000,f,80000,9.08,7.04040,16189,35.80,RENT,6.80,default,4,t,0.45
Charged Off,16800,f,75000,7.34,9.55280,18183,73.80,RENT,3.40,default,7,t,0.65
Charged Off,6000,f,51928,20.22,4.33870,2952,32.40,RENT,6.80,default,6,t,0.45
Charged Off,8000,f,25000,19.54,12.83180,6171,38.80,RENT,5.80,default,2,t,0.45
Charged Off,5600,f,85000,24.80,2.75111,27901,93.60,RENT,4.80,default,1,t,0.45
Charged Off,5875,f,22000,19.42,9.83945,16304,65.50,MORTGAGE,6.40,default,11,t,0.40
Charged Off,1500,f,27000,18.53,2.35378,743,26.50,RENT,3.20,default,2,t,0.40
Charged Off,4000,f,40000,22.59,4.07190,22258,95.50,RENT,4.20,default,7,t,0.45
Charged Off,9600,t,80000,12.58,2.44245,4407,54.40,MORTGAGE,6.00,default,11,t,0.60
Charged Off,3700,f,35000,16.49,4.08823,2982,26.90,RENT,5.20,default,5,t,0.35
Charged Off,8000,f,62004,19.78,5.12115,10964,52.00,MORTGAGE,5.60,default,6,t,0.45
Charged Off,1500,f,32304,8.21,1.79569,1583,60.90,RENT,5.20,default,11,t,0.15
Default,12000,f,250000,16.42,2.06136,42935,0.00,RENT,3.60,default,11,t,0.55
Charged Off,20000,f,100000,11.82,8.62620,6609,24.80,MORTGAGE,3.80,default,11,t,0.60
Charged Off,4200,f,56650,16.06,2.86708,3360,74.70,RENT,5.20,default,6,t,0.25
Charged Off,8000,f,61700,14.92,5.27942,18474,96.70,RENT,4.20,default,3,t,0.30
Charged Off,35000,f,100000,18.19,14.92620,41054,85.20,OWN,3.40,default,11,t,0.55
Charged Off,12500,f,42000,8.90,10.87000,11196,34.80,MORTGAGE,6.20,default,9,t,0.45
Charged Off,11500,f,27600,24.30,15.21780,13205,36.50,MORTGAGE,6.20,default,2,t,0.65
Charged Off,6000,f,69600,9.16,3.23707,3683,19.90,OWN,6.80,default,11,t,0.75
Charged Off,10000,f,24000,10.60,16.11250,8302,44.40,RENT,5.20,default,5,t,0.50
Charged Off,15000,f,94000,5.63,6.94685,6728,96.10,RENT,4.00,default,11,t,0.40
Charged Off,10375,f,41280,23.78,10.34770,6261,57.40,RENT,4.40,default,4,t,0.50
Charged Off,5000,f,18000,3.47,10.43070,1591,39.80,OWN,6.80,default,5,t,0.60
Charged Off,5600,f,40000,10.29,5.90310,6964,42.00,RENT,5.00,default,1,t,0.55
Charged Off,4000,f,36000,13.17,4.57467,4375,89.30,RENT,4.40,default,4,t,0.45
Charged Off,3600,f,23000,9.50,6.72209,5424,86.10,MORTGAGE,3.60,default,11,t,0.40
Charged Off,7000,f,54000,21.69,4.77622,16583,28.10,MORTGAGE,6.40,default,3,t,0.60
Charged Off,5000,f,27096,1.11,6.92914,424,4.70,RENT,6.80,default,8,t,0.45
Charged Off,11000,f,29232,21.02,14.93600,0,0.00,MORTGAGE,5.60,default,2,t,0.50
Charged Off,2600,f,43000,17.44,2.27051,12172,59.10,MORTGAGE,6.80,default,4,t,0.40
Charged Off,5000,f,65000,23.13,2.80948,15013,39.30,MORTGAGE,6.20,default,11,t,0.60
Charged Off,10700,f,60000,24.18,7.26120,9255,55.10,RENT,4.20,default,8,t,0.40
Charged Off,5000,f,21120,19.15,9.39659,2073,76.80,RENT,5.60,default,4,t,0.35
Charged Off,4000,f,63700,9.48,2.62229,12345,92.80,RENT,4.80,default,11,t,0.30
Charged Off,5000,f,32000,9.38,6.28988,5532,53.20,RENT,6.00,default,5,t,0.35
Charged Off,10800,f,75000,5.08,6.10000,11527,69.00,RENT,3.20,default,10,t,0.70
Charged Off,6000,f,45600,10.63,5.27632,966,8.80,RENT,5.80,default,4,t,0.70
Charged Off,5000,f,90000,4.32,2.04693,4022,26.80,RENT,6.40,default,1,t,0.50
Charged Off,5000,f,25000,7.34,7.73424,0,0.00,RENT,5.20,default,3,t,0.65
Charged Off,10300,f,26400,12.86,16.52730,4108,93.40,MORTGAGE,3.20,default,2,t,0.45
Charged Off,4800,f,69600,15.36,2.76552,15776,80.90,MORTGAGE,5.80,default,6,t,0.60
Charged Off,25000,f,90111,20.27,10.35760,27002,46.80,MORTGAGE,6.60,default,6,t,0.45
Charged Off,4000,f,150000,4.34,1.05848,1730,96.10,RENT,5.60,default,3,t,0.25
Charged Off,3800,f,21600,12.17,7.55556,8256,75.70,RENT,3.60,default,5,t,0.35
Charged Off,5000,f,44000,15.82,4.62709,3985,30.90,RENT,4.20,default,8,t,0.60
Charged Off,3675,f,45000,16.72,3.19227,6313,60.70,MORTGAGE,5.40,default,1,t,0.40
Charged Off,8000,f,72000,21.87,4.90233,199,7.10,RENT,3.80,default,11,t,0.45
Charged Off,6000,f,41600,21.00,5.87279,10712,78.80,RENT,4.20,default,2,t,0.30
Charged Off,7000,f,130000,8.26,2.22886,12306,62.80,OWN,4.60,default,8,t,0.70
Charged Off,4800,f,35000,24.31,5.80971,10091,99.90,RENT,3.20,default,11,t,0.35
Charged Off,3400,f,32004,15.37,4.50056,695,99.30,RENT,3.20,default,2,t,0.20
Charged Off,7000,f,42000,2.31,6.14086,4486,20.30,RENT,6.40,default,3,t,0.60
Charged Off,15000,f,50400,9.60,11.34050,11170,30.80,MORTGAGE,7.00,default,4,t,0.50
Charged Off,6000,f,48996,17.59,5.16361,15748,67.60,RENT,5.00,default,6,t,0.50
Charged Off,10800,f,63000,18.23,7.31086,22141,59.50,RENT,3.40,default,7,t,0.50
Charged Off,6000,f,72000,16.18,3.30767,20955,45.50,MORTGAGE,5.60,default,1,t,0.25
Charged Off,12000,f,32000,10.39,15.09530,5930,53.40,MORTGAGE,6.00,default,5,t,0.60
Charged Off,8400,f,100000,18.16,3.47712,23233,88.50,MORTGAGE,4.60,default,5,t,0.55
Charged Off,21600,f,60000,9.66,14.65800,10810,38.50,RENT,4.20,default,6,t,0.65
Charged Off,35000,f,270000,8.59,5.67378,13486,62.40,RENT,2.20,default,11,t,0.60
Charged Off,8500,f,45000,21.47,7.81893,12765,48.90,MORTGAGE,4.60,default,6,t,0.40
Charged Off,8000,f,66000,2.11,4.99055,0,0.00,MORTGAGE,4.40,default,6,t,0.90
Charged Off,2000,f,18000,16.73,4.14867,2925,33.20,RENT,6.60,default,5,t,0.50
Charged Off,19125,f,49000,31.05,17.18030,15898,24.40,RENT,3.80,default,8,t,0.50
Charged Off,12000,f,64000,24.53,7.54763,5276,21.20,RENT,6.00,default,4,t,0.60
Charged Off,18000,f,115000,12.22,5.84348,19871,65.50,RENT,6.60,default,8,t,0.40
Charged Off,5000,f,57000,13.89,3.51747,3110,23.90,RENT,5.80,default,11,t,0.50
Charged Off,18500,f,85000,12.83,8.17228,13618,24.50,RENT,6.80,default,1,t,0.65
Charged Off,10000,f,120000,12.84,3.53010,21927,60.80,MORTGAGE,3.20,default,6,t,0.55
Charged Off,35000,f,225000,8.96,6.08037,18528,53.40,MORTGAGE,5.40,default,7,t,0.35
Charged Off,8000,f,65000,3.01,5.24880,6526,94.60,MORTGAGE,3.40,default,6,t,0.35
Charged Off,8875,f,58044,19.43,5.74137,11540,43.20,MORTGAGE,6.80,default,11,t,0.65
Charged Off,5000,f,41000,8.78,4.64693,5487,87.10,RENT,7.00,default,1,t,0.35
Charged Off,2500,f,42000,3.80,2.53857,3467,47.50,RENT,3.40,default,3,t,0.45
Charged Off,3000,f,80000,20.01,1.54395,19478,85.10,MORTGAGE,4.40,default,11,t,0.35
Charged Off,4500,f,62000,15.23,2.91039,7944,70.30,RENT,5.80,default,11,t,0.35
Charged Off,18000,f,85000,14.33,8.52438,15732,66.90,MORTGAGE,6.00,default,4,t,0.35
Charged Off,8500,f,62400,8.94,5.46212,3955,98.90,MORTGAGE,5.80,default,4,t,0.30
Charged Off,2400,f,31200,6.31,3.31808,5112,98.30,MORTGAGE,3.80,default,11,t,0.45
Charged Off,5500,f,18000,20.43,12.12800,7015,53.10,RENT,5.60,default,2,t,0.45
Charged Off,18000,f,82500,8.10,8.52829,16161,36.40,RENT,5.40,default,4,t,0.50
Charged Off,7000,f,33198,4.66,8.68137,4444,83.80,RENT,4.40,default,4,t,0.60
Charged Off,9000,f,115000,1.37,3.23948,6544,57.90,RENT,4.60,default,1,t,0.55
Charged Off,15000,f,150000,4.73,4.02544,6135,14.60,RENT,6.00,default,5,t,0.45
Charged Off,2000,f,30000,16.12,2.64640,18608,75.30,RENT,5.60,default,3,t,0.30
Charged Off,3000,f,87000,18.03,1.29490,42383,53.10,MORTGAGE,6.80,default,11,t,0.45
Charged Off,3100,f,32000,17.55,3.61687,5389,49.00,MORTGAGE,6.60,default,6,t,0.40
Charged Off,5000,f,36000,15.83,6.04633,1673,39.80,RENT,4.00,default,4,t,0.45
Charged Off,6450,f,29361,17.62,8.49535,3461,38.90,RENT,5.20,default,5,t,0.45
Charged Off,5000,t,45000,21.81,3.07573,0,0.00,RENT,4.40,default,4,t,0.45
Charged Off,25000,f,108000,14.59,9.53033,22364,77.70,MORTGAGE,4.40,default,8,t,0.50
Charged Off,6000,f,59000,12.33,3.97505,8772,68.50,MORTGAGE,5.40,default,7,t,0.65
Charged Off,2000,f,48000,21.43,1.67725,5405,66.20,RENT,6.00,default,2,t,0.50
Charged Off,18000,f,42480,10.34,16.81840,14960,68.30,RENT,5.60,default,1,t,0.30
Charged Off,12000,f,69000,17.70,7.26226,4357,41.50,MORTGAGE,4.80,default,5,t,0.25
Charged Off,7200,f,30000,18.72,9.14520,13715,82.10,RENT,7.00,default,8,t,0.50
Charged Off,14400,f,70000,17.57,8.16514,13521,88.40,MORTGAGE,5.60,default,4,t,0.35
Charged Off,9800,f,50000,27.26,7.31736,12028,30.90,RENT,6.60,default,11,t,0.50
Charged Off,30000,f,61500,15.40,17.97290,3051,9.40,MORTGAGE,6.40,default,6,t,0.50
Charged Off,6000,f,66000,13.76,3.34964,17680,39.70,MORTGAGE,6.40,default,6,t,0.70
Charged Off,14000,f,45000,10.00,11.68190,1929,8.10,RENT,6.80,default,7,t,0.50
Charged Off,25000,f,100800,17.83,10.35650,10065,94.10,RENT,4.80,default,2,t,0.40
Charged Off,4800,f,102000,16.79,1.79318,45450,78.20,MORTGAGE,7.00,default,8,t,0.55
Charged Off,7200,f,30000,17.72,9.28080,12099,74.20,RENT,5.20,default,1,t,0.35
Charged Off,1400,f,28800,22.25,1.85250,612,29.10,MORTGAGE,7.00,default,9,t,0.40
Charged Off,4200,f,70000,3.67,2.58789,7329,88.80,RENT,3.80,default,2,t,0.55
Charged Off,2000,f,33000,8.00,2.49527,1894,78.90,MORTGAGE,4.40,default,11,t,0.35
Charged Off,23800,f,102000,17.91,8.89094,10250,22.50,OWN,7.00,default,6,t,0.65
Charged Off,12000,f,187000,4.89,2.40956,0,0.00,RENT,6.80,default,4,t,0.60
Charged Off,12000,f,87500,15.89,5.67689,16681,48.60,OWN,4.60,default,8,t,0.65
Charged Off,2400,f,31000,20.59,3.02632,7416,93.90,MORTGAGE,5.40,default,11,t,0.35
Charged Off,5000,f,30000,21.16,6.44520,533,41.00,RENT,5.20,default,5,t,0.50
Charged Off,1000,f,18000,17.60,2.26267,1411,18.60,RENT,4.20,default,1,t,0.55
Charged Off,6775,f,75000,24.49,3.39200,16081,69.90,RENT,6.80,default,11,t,0.50
Charged Off,6000,f,85000,12.30,2.87421,16223,75.10,MORTGAGE,4.20,default,11,t,0.50
Charged Off,4500,f,55000,21.40,3.33142,4439,39.60,OWN,4.20,default,4,t,0.60
Charged Off,6800,f,52852,6.79,5.02914,6893,24.50,RENT,5.40,default,4,t,0.45
Charged Off,5600,f,39000,19.54,5.69938,6663,27.50,MORTGAGE,5.60,default,9,t,0.60
Charged Off,15000,f,90000,14.80,6.95960,17187,49.50,MORTGAGE,4.80,default,7,t,0.55
Charged Off,10000,f,39000,18.98,10.81170,9068,97.50,RENT,5.00,default,1,t,0.25
Charged Off,2100,f,105000,19.63,0.77349,57755,78.70,RENT,5.20,default,3,t,0.50
Charged Off,6000,f,68000,10.11,3.53824,1296,68.20,OWN,5.80,default,9,t,0.40
Charged Off,3000,f,50000,4.75,2.32032,7321,55.50,OWN,5.20,default,7,t,0.50
Charged Off,8000,f,42672,18.62,7.03965,11336,70.80,RENT,6.80,default,11,t,0.45
Charged Off,17000,f,75000,13.60,9.46512,5372,53.90,MORTGAGE,4.80,default,2,t,0.40
Charged Off,10000,f,36000,23.03,11.76700,6418,35.30,OWN,3.20,default,5,t,0.65
Charged Off,2500,f,32000,1.31,3.10087,629,41.90,MORTGAGE,5.60,default,5,t,0.35
Charged Off,6000,f,71000,13.81,3.22006,6953,67.50,MORTGAGE,7.00,default,5,t,0.60
Charged Off,3000,f,35000,3.67,3.15840,2470,15.60,RENT,6.40,default,11,t,0.75
Charged Off,7000,f,80000,13.99,3.19575,27255,32.50,RENT,6.20,default,11,t,0.40
Charged Off,15000,f,40000,10.71,14.88420,3876,42.10,RENT,5.60,default,2,t,0.45
Charged Off,3500,f,86964,22.04,1.51125,9592,72.10,MORTGAGE,6.80,default,1,t,0.45
Charged Off,6100,f,50000,22.20,4.64880,4558,7.50,MORTGAGE,7.00,default,1,t,0.70
Charged Off,8000,f,40000,21.51,7.36890,6522,19.60,MORTGAGE,6.40,default,9,t,0.55
Charged Off,7000,f,38000,12.13,7.62505,7505,85.30,RENT,4.60,default,3,t,0.35
Charged Off,2500,f,104085,9.57,1.00303,20233,86.80,MORTGAGE,4.80,default,5,t,0.30
Charged Off,5000,f,64800,6.19,3.06259,23173,64.20,MORTGAGE,5.60,default,8,t,0.50
Charged Off,12000,f,44004,14.29,11.62990,0,0.00,MORTGAGE,3.40,default,1,t,0.35
Charged Off,5000,f,92000,13.28,2.02904,81001,52.00,MORTGAGE,6.60,default,10,t,0.55
Charged Off,15000,f,104000,17.43,5.93815,17620,68.80,MORTGAGE,4.40,default,4,t,0.45
Charged Off,6000,f,45000,23.68,5.42907,7872,76.40,RENT,4.20,default,1,t,0.50
Charged Off,3000,f,37000,25.01,3.02724,15229,14.90,MORTGAGE,6.60,default,11,t,0.55
Charged Off,5000,f,50400,16.74,4.20262,4615,85.50,RENT,3.20,default,5,t,0.35
Charged Off,4800,f,36000,12.73,5.21200,17256,73.10,MORTGAGE,5.40,default,5,t,0.55
Charged Off,20000,f,90000,13.60,9.27947,28011,74.10,MORTGAGE,4.80,default,7,t,0.55
Charged Off,4800,f,48000,21.88,4.11725,10637,73.40,RENT,4.40,default,3,t,0.35
Charged Off,30000,f,84000,18.33,14.37640,23481,40.60,RENT,6.00,default,5,t,0.60
Charged Off,9000,f,78000,5.89,4.86523,14936,86.30,MORTGAGE,5.00,default,5,t,0.40
Charged Off,9375,f,30000,19.88,12.40360,4849,71.30,RENT,5.60,default,2,t,0.55
Charged Off,4050,f,75000,19.09,2.01600,39025,64.80,MORTGAGE,6.60,default,11,t,0.55
Charged Off,12000,f,30000,19.70,15.24160,10112,47.90,RENT,7.00,default,3,t,0.35
Charged Off,14400,f,125000,8.57,4.57248,23438,59.50,RENT,5.60,default,9,t,0.45
Charged Off,25500,f,75000,8.93,14.60130,7736,75.10,MORTGAGE,3.60,default,3,t,0.55
Charged Off,7000,f,58000,23.52,4.99572,9005,53.90,MORTGAGE,4.60,default,7,t,0.50
Charged Off,5000,f,24000,12.05,8.62400,6876,74.70,MORTGAGE,4.60,default,2,t,0.50
Charged Off,9600,f,24000,14.60,16.46850,7671,77.90,RENT,4.40,default,5,t,0.40
Charged Off,4000,f,45000,17.73,3.67947,17869,91.10,RENT,4.60,default,11,t,0.40
Charged Off,7075,f,62910,15.60,4.85074,6582,96.80,OWN,3.80,default,4,t,0.40
Charged Off,10000,f,40000,7.05,9.21120,7933,36.70,RENT,6.40,default,5,t,0.65
Charged Off,25000,f,73476,24.56,13.85380,8714,77.80,MORTGAGE,4.20,default,6,t,0.25
Charged Off,20000,f,53000,11.64,16.09290,16768,97.50,RENT,3.40,default,6,t,0.45
Charged Off,6250,f,38484,26.94,6.06330,12861,29.60,MORTGAGE,6.60,default,11,t,0.60
Charged Off,5000,f,80000,12.93,2.60985,14462,47.70,RENT,4.80,default,7,t,0.60
Charged Off,4000,f,110000,22.07,1.35764,6924,87.60,RENT,6.60,default,7,t,0.35
Charged Off,1200,f,34000,9.18,1.36482,2674,78.60,RENT,5.20,default,1,t,0.55
Charged Off,12625,f,55000,23.63,8.61905,19506,79.90,MORTGAGE,6.80,default,2,t,0.30
Charged Off,3000,f,58000,3.97,2.18110,6405,73.60,MORTGAGE,5.00,default,11,t,0.55
Charged Off,2000,f,20400,25.88,3.68176,10345,88.40,RENT,6.80,default,5,t,0.30
Charged Off,10000,f,45600,4.32,9.89974,2696,99.90,RENT,1.20,default,5,t,0.55
Charged Off,16450,f,38400,23.19,16.74470,21281,46.00,OWN,5.40,default,1,t,0.55
Charged Off,12000,f,40000,12.42,11.05350,14714,33.20,MORTGAGE,6.40,default,9,t,0.50
Charged Off,4750,f,55500,17.04,3.57384,3840,91.40,MORTGAGE,4.80,default,8,t,0.35
Charged Off,4500,f,75000,13.02,2.48368,3578,65.00,MORTGAGE,4.60,default,5,t,0.30
Charged Off,3000,f,24000,13.25,5.50100,3949,98.70,RENT,2.40,default,4,t,0.30
Charged Off,1000,f,30000,24.00,1.22840,532,26.60,MORTGAGE,6.40,default,5,t,0.60
Charged Off,8500,f,78000,20.14,4.59492,1770,73.70,MORTGAGE,5.00,default,2,t,0.65
Charged Off,1000,f,32352,10.42,1.29080,770,10.80,MORTGAGE,4.80,default,11,t,0.50
Charged Off,13600,f,91000,12.46,5.99275,1385,81.50,MORTGAGE,5.80,default,11,t,0.35
Charged Off,7000,f,120000,2.43,2.47110,7771,89.30,RENT,3.20,default,4,t,0.55
Charged Off,12000,f,133000,12.03,3.82205,41495,74.80,MORTGAGE,3.20,default,3,t,0.30
Charged Off,15600,f,87000,7.78,7.70055,1070,48.60,MORTGAGE,3.60,default,11,t,0.45
Charged Off,8000,f,128000,15.08,2.60991,31366,94.70,RENT,4.80,default,2,t,0.25
Charged Off,10000,f,48000,24.68,8.26900,5357,36.70,RENT,5.60,default,5,t,0.35
Charged Off,9750,f,82248,15.68,4.88065,4960,56.40,MORTGAGE,4.40,default,7,t,0.45
Charged Off,3600,f,24000,9.35,5.52700,1710,6.10,RENT,6.40,default,2,t,0.65
Charged Off,3000,f,55000,13.48,2.22109,4467,55.10,RENT,4.40,default,3,t,0.60
Charged Off,32000,f,60000,7.20,22.25800,5798,40.30,MORTGAGE,5.00,default,8,t,0.60
Charged Off,6000,f,52800,5.73,4.11273,9704,19.40,MORTGAGE,6.20,default,1,t,0.60
Charged Off,5000,f,37000,19.20,5.34681,5505,48.30,RENT,5.80,default,1,t,0.50
Charged Off,10000,f,38000,23.43,10.63890,11069,84.90,RENT,4.20,default,4,t,0.35
Charged Off,8000,f,14400,1.25,21.50830,368,15.30,RENT,5.20,default,4,t,0.55
Charged Off,8000,f,52500,9.51,6.35954,12335,82.40,RENT,5.00,default,3,t,0.40
Charged Off,5000,f,75000,9.06,2.48816,11502,49.00,RENT,6.80,default,5,t,0.55
Charged Off,7100,f,50400,0.14,5.21905,6,0.10,RENT,6.60,default,3,t,0.50
Charged Off,9200,f,29000,21.52,11.84030,21323,58.70,RENT,6.80,default,11,t,0.40
Charged Off,4800,f,36000,5.23,5.53033,2959,54.80,RENT,4.80,default,5,t,0.60
Charged Off,9500,f,28000,10.67,14.23800,6598,21.60,MORTGAGE,3.20,default,11,t,0.65
Charged Off,18000,f,132725,17.67,5.56136,9165,50.80,RENT,4.60,default,5,t,0.55
Charged Off,20125,f,45000,20.19,17.85600,14606,33.00,OWN,5.60,default,4,t,0.50
Charged Off,16000,f,62000,14.15,9.63155,7901,53.40,RENT,6.80,default,11,t,0.65
Charged Off,4200,f,42499,11.69,3.88216,9332,66.00,RENT,5.60,default,2,t,0.50
Charged Off,18200,f,55000,10.30,13.18730,10888,84.90,MORTGAGE,6.00,default,9,t,0.30
Charged Off,3000,f,50000,24.62,2.23944,16083,58.60,RENT,6.80,default,1,t,0.60
Charged Off,3000,f,34580,6.35,3.43274,8546,44.30,RENT,5.80,default,4,t,0.60
Charged Off,8000,f,38000,14.53,7.68442,12490,45.10,RENT,6.40,default,11,t,0.70
Charged Off,3600,f,70000,10.77,1.91949,1683,54.30,RENT,6.80,default,4,t,0.35
Charged Off,4500,f,26000,2.54,6.55569,527,5.90,RENT,7.00,default,4,t,0.55
Charged Off,7650,f,39000,12.28,8.66308,8064,99.60,RENT,2.80,default,5,t,0.35
Charged Off,11200,f,91200,16.58,5.09355,14386,73.80,MORTGAGE,4.80,default,2,t,0.40
Charged Off,35000,f,82000,3.25,16.76620,722,1.90,RENT,5.60,default,4,t,0.65
Charged Off,8000,f,50000,8.57,6.51480,9952,60.00,RENT,4.40,default,6,t,0.65
Charged Off,8500,f,52968,10.06,6.48754,3171,61.00,RENT,4.20,default,2,t,0.35
Charged Off,5000,f,45000,6.40,4.30187,2027,27.00,RENT,5.20,default,9,t,0.45
Charged Off,11000,f,27852,21.33,14.95910,4824,67.90,OWN,7.00,default,8,t,0.75
Charged Off,10000,f,34800,24.14,11.61720,7843,42.60,OWN,4.20,default,2,t,0.35
Charged Off,2200,f,18000,3.20,4.83600,1088,83.70,MORTGAGE,5.80,default,7,t,0.45
Charged Off,7000,f,55000,16.95,4.75025,35610,71.70,RENT,6.80,default,11,t,0.35
Charged Off,25000,f,53148,17.05,17.55590,18198,22.80,MORTGAGE,6.80,default,4,t,0.65
Charged Off,1500,f,60000,5.26,0.90480,5739,23.00,MORTGAGE,6.20,default,2,t,0.65
Charged Off,3500,f,60000,20.60,2.49200,25281,56.80,MORTGAGE,3.80,default,2,t,0.65
Charged Off,2200,f,45000,10.98,1.82480,6434,32.80,MORTGAGE,6.80,default,11,t,0.65
Charged Off,3200,f,60000,13.96,2.26560,3799,95.00,RENT,3.60,default,6,t,0.45
Charged Off,17000,f,30000,11.56,22.58280,7714,21.00,MORTGAGE,6.00,default,11,t,0.50
Charged Off,5225,f,135000,13.52,1.44453,21618,52.30,MORTGAGE,6.80,default,9,t,0.45
Charged Off,6000,f,30000,12.64,7.85640,4127,73.40,RENT,5.60,default,5,t,0.30
Charged Off,6475,f,92000,9.89,2.60739,22603,46.20,RENT,6.60,default,5,t,0.65
Charged Off,6000,f,35000,22.35,6.78274,5397,70.10,OWN,5.80,default,2,t,0.45
Charged Off,7000,f,30000,6.20,9.16560,3622,43.10,RENT,5.60,default,3,t,0.40
Charged Off,13000,f,120000,24.80,4.56980,28912,50.20,RENT,3.40,default,4,t,0.50
Charged Off,12000,f,120000,4.71,3.70480,9489,34.00,MORTGAGE,6.60,default,4,t,0.50
Charged Off,10000,f,38400,16.44,10.30380,6167,66.30,OWN,5.80,default,5,t,0.35
Charged Off,4500,f,60000,14.98,2.84080,0,32.04,RENT,7.00,default,6,t,0.70
Charged Off,21500,f,65000,9.18,14.12970,13471,29.50,RENT,3.80,default,6,t,0.60
Charged Off,8500,f,27000,22.44,11.92400,3961,40.40,RENT,7.00,default,3,t,0.50
Charged Off,10175,f,158000,24.03,2.60347,57695,94.90,RENT,4.20,default,4,t,0.45
Charged Off,7500,f,30000,22.64,9.67880,5742,45.60,RENT,5.20,default,9,t,0.65
Charged Off,3000,f,42000,12.26,2.82629,5278,66.80,RENT,5.80,default,11,t,0.65
Charged Off,12000,f,108000,15.81,4.39622,23103,66.00,MORTGAGE,5.80,default,6,t,0.60
Charged Off,4000,f,50582,4.29,2.88648,4533,33.10,RENT,6.40,default,11,t,0.50
Charged Off,1500,f,14400,11.75,4.21167,4141,96.30,RENT,4.20,default,1,t,0.40
Charged Off,1600,f,40000,27.45,1.49310,12681,84.00,RENT,6.80,default,10,t,0.30
Charged Off,7200,f,25000,21.60,10.90850,7785,33.30,OWN,7.00,default,6,t,0.50
Charged Off,5000,f,34800,8.34,5.64379,2845,41.80,RENT,5.60,default,2,t,0.55
Charged Off,16000,f,55000,10.28,11.76070,11091,68.50,RENT,4.20,default,3,t,0.30
Charged Off,5000,f,24996,5.28,8.08689,2331,38.20,RENT,4.20,default,1,t,0.55
Charged Off,13000,f,42000,6.60,11.29800,7720,26.30,RENT,6.40,default,7,t,0.55
Charged Off,7550,f,20400,13.47,15.35000,3931,75.60,RENT,4.80,default,4,t,0.45
Charged Off,28000,f,160000,15.14,7.07475,39975,88.10,MORTGAGE,4.20,default,2,t,0.25
Charged Off,6000,f,61000,9.15,3.91987,4527,49.70,MORTGAGE,6.00,default,11,t,0.60
Charged Off,6000,f,89700,14.73,2.66569,4928,55.40,RENT,6.00,default,2,t,0.40
Charged Off,15000,f,65000,11.96,9.57120,9323,93.20,RENT,4.80,default,6,t,0.35
Charged Off,3200,f,12000,10.50,9.73400,980,7.40,RENT,6.40,default,1,t,0.70
Charged Off,21000,f,112511,13.05,7.92872,0,0.00,RENT,3.60,default,2,t,0.55
Charged Off,14000,f,35000,19.68,15.94080,2552,35.90,RENT,6.00,default,9,t,0.60
Charged Off,15000,f,75000,5.18,7.57520,9698,64.70,MORTGAGE,7.00,default,6,t,0.40
Charged Off,26400,f,68000,16.85,16.49210,11041,73.60,MORTGAGE,3.60,default,5,t,0.40
Charged Off,10000,f,60000,18.92,6.54680,6554,91.00,OWN,5.60,default,2,t,0.40
Charged Off,10000,f,38400,14.19,9.86344,15721,46.90,RENT,7.00,default,11,t,0.35
Charged Off,21000,f,78000,14.35,10.72940,15158,29.70,RENT,6.00,default,7,t,0.55
Charged Off,5000,f,45000,11.52,4.87333,5276,99.50,MORTGAGE,2.60,default,11,t,0.55
Charged Off,16000,f,95000,19.82,7.25507,9011,54.00,RENT,4.00,default,3,t,0.50
Charged Off,7200,f,50000,4.99,5.73864,4842,63.70,RENT,6.00,default,7,t,0.60
Charged Off,10000,f,80000,23.46,4.91010,31764,73.40,MORTGAGE,5.60,default,3,t,0.35
Charged Off,5400,f,50000,4.25,4.24248,4371,57.50,MORTGAGE,5.60,default,4,t,0.30
Charged Off,9000,f,39359,15.55,8.47156,4177,32.90,RENT,6.60,default,3,t,0.25
Charged Off,7000,f,60000,12.28,4.92140,3243,40.50,OWN,3.40,default,11,t,0.70
Charged Off,3300,f,41196,11.86,3.23857,1718,14.70,OWN,4.20,default,1,t,0.70
Charged Off,7500,f,50400,13.57,5.63643,5458,33.70,RENT,7.00,default,5,t,0.70
Charged Off,9000,f,42000,18.23,9.34686,8225,97.90,RENT,2.40,default,5,t,0.25
Charged Off,4000,f,58800,24.14,2.63367,12672,72.00,RENT,5.20,default,5,t,0.15
Charged Off,12800,f,36000,8.47,14.74700,688,11.50,RENT,4.80,default,11,t,0.65
Charged Off,15000,f,65000,14.60,10.01020,10361,92.50,MORTGAGE,2.20,default,11,t,0.45
Charged Off,14500,f,70000,8.73,7.49691,66003,11.40,MORTGAGE,6.20,default,11,t,0.40
